time,latitud,longitud,QFF_Valor,CodigoNacional,nombreEstacion
1952-03-29 12:00:00,-33.445,-70.68278,955.7,330020.0,"Quinta Normal, Santiago"
1952-03-29 18:00:00,-33.445,-70.68278,957.4,330020.0,"Quinta Normal, Santiago"
1952-03-29 23:00:00,-33.445,-70.68278,959.0,330020.0,"Quinta Normal, Santiago"
1952-03-30 12:00:00,-33.445,-70.68278,961.1,330020.0,"Quinta Normal, Santiago"
1952-03-30 18:00:00,-33.445,-70.68278,958.3,330020.0,"Quinta Normal, Santiago"
1952-03-30 23:00:00,-33.445,-70.68278,957.2,330020.0,"Quinta Normal, Santiago"
1952-03-31 12:00:00,-33.445,-70.68278,956.6,330020.0,"Quinta Normal, Santiago"
1952-03-31 18:00:00,-33.445,-70.68278,954.0,330020.0,"Quinta Normal, Santiago"
1952-03-31 23:00:00,-33.445,-70.68278,952.9,330020.0,"Quinta Normal, Santiago"
1952-04-01 12:00:00,-33.445,-70.68278,953.1,330020.0,"Quinta Normal, Santiago"
1952-04-01 18:00:00,-33.445,-70.68278,951.8,330020.0,"Quinta Normal, Santiago"
1952-04-01 23:00:00,-33.445,-70.68278,951.6,330020.0,"Quinta Normal, Santiago"
1952-04-02 12:00:00,-33.445,-70.68278,952.9,330020.0,"Quinta Normal, Santiago"
1952-04-02 18:00:00,-33.445,-70.68278,951.8,330020.0,"Quinta Normal, Santiago"
1952-04-02 23:00:00,-33.445,-70.68278,951.7,330020.0,"Quinta Normal, Santiago"
1952-04-03 12:00:00,-33.445,-70.68278,951.3,330020.0,"Quinta Normal, Santiago"
1952-04-03 18:00:00,-33.445,-70.68278,950.1,330020.0,"Quinta Normal, Santiago"
1952-04-03 23:00:00,-33.445,-70.68278,950.2,330020.0,"Quinta Normal, Santiago"
1952-04-04 12:00:00,-33.445,-70.68278,952.0,330020.0,"Quinta Normal, Santiago"
1952-04-04 18:00:00,-33.445,-70.68278,952.1,330020.0,"Quinta Normal, Santiago"
1952-04-04 23:00:00,-33.445,-70.68278,953.0,330020.0,"Quinta Normal, Santiago"
1952-04-05 12:00:00,-33.445,-70.68278,953.2,330020.0,"Quinta Normal, Santiago"
1952-04-05 18:00:00,-33.445,-70.68278,951.8,330020.0,"Quinta Normal, Santiago"
